"";"year_n";"monthf";"month";"id_polygon";"effort_km";"Ardenna_gravis_Aves";"Haematopus_palliatus_Aves";"Himantopus_himantopus_Aves";"Larus_dominicanus_Aves";"Procellaria_Aves";"Procellaria_aequinoctialis_Aves";"Puffinus_Aves";"Puffinus_puffinus_Aves";"Stercorarius_Aves";"Sula_leucogaster_Aves";"Thalassarche_chlororhynchos_Aves";"Pontoporia_blainvillei_Mammalia";"Caretta_caretta_Reptilia";"Chelonia_mydas_Reptilia";"Fregata_magnificens_Aves";"Procellariiformes_Aves";"Sterna_Aves";"Sterna_hirundo_Aves";"Lagenodelphis_hosei_Mammalia";"Sula_Aves";"Thalassarche_Aves";"Calonectris_borealis_Aves";"Stercorarius_longicaudus_Aves";"Thalasseus_sandvicensis_Aves";"Thalasseus_maximus_Aves";"Spheniscus_magellanicus_Aves";"Stenella_frontalis_Mammalia";"Tursiops_truncatus_Mammalia";"Procellariidae_Aves";"Calonectris_Aves";"Lepidochelys_olivacea_Reptilia";"Sotalia_guianensis_Mammalia";"Steno_bredanensis_Mammalia";"Macronectes_Aves";"Thalassarche_melanophris_Aves";"Cheloniidae_Reptilia";"Rynchops_niger_Aves";"Eretmochelys_imbricata_Reptilia";"Megaptera_novaeangliae_Mammalia";"Delphinidae_Mammalia";"Dermochelys_coriacea_Reptilia";"Cryptodira_Reptilia";"Stenella_Mammalia";"Anous_stolidus_Aves";"Odontoceti_Mammalia";"Anous_Aves";"Chelonia_Reptilia";"Catharacta_maccormicki_Aves";"Calidris_fuscicollis_Aves";"Calidris_canutus_Aves";"Charadrius_semipalmatus_Aves";"Tringa_solitaria_Aves";"Calidris_alba_Aves";"Macronectes_giganteus_Aves";"Daption_capense_Aves";"Pachyptila_desolata_Aves";"Diomedea_epomophora_Aves";"Oceanites_oceanicus_Aves";"Tringa_melanoleuca_Aves";"Ardenna_grisea_Aves";"Larus_maculipennis_Aves";"Aves_Aves";"Catharacta_chilensis_Aves";"Larus_cirrocephalus_Aves";"Suliformes_Aves";"Thalasseus_Aves";"Diomedeidae_Aves";"Stercorarius_antarcticus_Aves";"Pachyptila_belcheri_Aves";"Pachyptila_Aves";"Pterodroma_incerta_Aves";"Sterna_hirundinacea_Aves";"Balaenoptera_acutorostrata_Mammalia";"Macronectes_halli_Aves";"Delphinus_Mammalia";"Charadrius_collaris_Aves";"Balaenoptera_edeni_Mammalia";"Larus_Aves";"Balaenopteridae_Mammalia";"Kogia_breviceps_Mammalia";"Balaenoptera_Mammalia";"Charadriiformes_Aves";"Stercorarius_parasiticus_Aves";"Sterna_trudeaui_Aves";"Mysticeti_Mammalia";"Fulmarus_glacialoides_Aves";"Laridae_Aves";"Spheniscidae_Aves";"Stercorariidae_Aves";"Pterodroma_mollis_Aves";"Kogia_Mammalia";"Himantopus_Aves";"Pterodroma_Aves";"Calonectris_edwardsii_Aves";"Pluvialis_dominica_Aves";"Cetacea_Mammalia";"Xema_sabini_Aves";"Testudines_Reptilia";"Stenella_longirostris_Mammalia";"Kogia_sima_Mammalia";"Procellaria_conspicillata_Aves";"Calidris_Aves";"Stercorarius_pomarinus_Aves";"Orcinus_orca_Mammalia";"Oceanites_Aves";"Phocoena_dioptrica_Mammalia";"Spheniscus_Aves";"Balaenoptera_physalus_Mammalia";"Delphinus_delphis_Mammalia";"Sula_dactylatra_Aves";"Physeter_macrocephalus_Mammalia";"Tursiops_Mammalia";"Larus_atlanticus_Aves";"Halobaena_caerulea_Aves";"Pachyptila_vittata_Aves";"Eubalaena_australis_Mammalia";"Hydrobatidae_Aves";"Stenella_coeruleoalba_Mammalia";"Pterodroma_arminjoniana_Aves";"Diomedea_Aves";"Ziphius_cavirostris_Mammalia";"Onychoprion_fuscatus_Aves";"Reptilia_Reptilia";"Sphenisciformes_Aves";"Stenella_clymene_Mammalia";"Pseudorca_crassidens_Mammalia";"total";"totalTurtles";"totalBirds";"totalMammals";"totalTurtlesRare";"totalBirdsRare";"totalMammalsRare"
"932";"Year4";"Nov";"11";"12";950,36;0;0;0;1;0;0;0;2;0;3;0;1;5;17;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;25;9;6;2;0;0
"933";"Year4";"Nov";"11";"13";240,66;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0
"934";"Year4";"Nov";"11";"14";436,44;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;1;1;1;0;0
"935";"Year4";"Nov";"11";"15";576,42;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;1;1;0;0;0
"936";"Year4";"Nov";"11";"16";326,75;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0
"937";"Year4";"Nov";"11";"17";1259,95;0;0;0;5;0;0;0;4;0;7;0;7;1;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;46;18;7;1;1;0
"938";"Year4";"Nov";"11";"18";1735,95;0;0;0;1;0;0;0;13;0;10;0;12;8;40;2;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;49;29;13;0;1;0
"939";"Year4";"Nov";"11";"19";2647,46;0;0;0;1;0;0;0;3;0;32;0;5;2;83;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;88;38;8;1;0;0
"940";"Year4";"Nov";"11";"20";1580,17;0;0;0;1;0;0;1;4;0;3;0;6;2;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;75;9;6;2;0;0
"941";"Year4";"Dec";"12";"1";978,05;0;1;5;6;0;2;0;1;0;1;4;6;6;6;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;12;22;8;0;7;0
"942";"Year4";"Dec";"12";"2";600,01;1;0;0;10;0;2;0;1;0;2;3;2;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;26;21;3;1;2;0
"943";"Year4";"Dec";"12";"3";687,85;0;1;0;6;0;0;0;2;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;25;10;1;0;2;1
"944";"Year4";"Dec";"12";"4";745,16;0;0;0;1;0;1;0;0;0;2;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;5;0;0;0;0
"945";"Year4";"Dec";"12";"5";535,16;0;0;0;1;0;0;0;0;0;1;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;3;1;0;0;0
"946";"Year4";"Dec";"12";"6";791,77;0;0;0;4;0;0;0;0;0;0;0;0;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;19;4;0;0;0;0
"947";"Year4";"Dec";"12";"7";956,05;0;0;0;10;0;0;0;0;0;0;0;2;1;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;22;12;2;0;2;0
"948";"Year4";"Dec";"12";"8";631,83;0;0;0;5;0;0;0;0;0;0;0;0;1;21;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;23;8;1;0;0;0
"949";"Year4";"Dec";"12";"9";1027,02;0;0;0;5;0;1;0;2;0;2;0;0;3;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;27;11;1;0;0;0
"950";"Year4";"Dec";"12";"10";439,91;0;0;0;1;0;0;0;2;0;0;0;0;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;0;0
"951";"Year4";"Dec";"12";"11";921,98;0;0;0;6;0;1;0;0;0;2;0;2;3;21;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;26;14;3;0;1;0
"952";"Year4";"Dec";"12";"12";1014,41;0;0;0;9;0;1;0;0;0;3;0;0;10;20;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;33;17;4;0;0;0
"953";"Year4";"Dec";"12";"13";265,32;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0
"954";"Year4";"Dec";"12";"14";295,42;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;2;1;0;0;0
"955";"Year4";"Dec";"12";"15";396,75;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;1;0
"956";"Year4";"Dec";"12";"16";392,1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
"957";"Year4";"Dec";"12";"17";1300,08;0;0;0;3;0;0;0;3;0;1;0;7;3;27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;32;8;9;0;0;0
"958";"Year4";"Dec";"12";"18";1791,27;1;0;0;0;0;0;0;1;0;6;2;18;5;57;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;68;12;21;1;1;0
"959";"Year4";"Dec";"12";"19";2714,49;0;0;0;1;0;0;0;0;0;19;1;3;2;73;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;78;23;3;0;0;0
"960";"Year4";"Dec";"12";"20";1617,86;0;0;0;2;0;0;0;1;0;4;0;4;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;72;7;5;1;0;0
"961";"Year5";"Jan";"1";"1";978,05;1;0;0;2;0;4;0;0;0;0;0;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;9;11;2;1;3;0
"962";"Year5";"Jan";"1";"2";625,53;2;0;0;4;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;2;0
"963";"Year5";"Jan";"1";"3";687,85;0;1;0;5;0;0;0;1;0;2;0;2;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;8;12;2;0;4;0
"964";"Year5";"Jan";"1";"4";988,03;0;0;0;3;0;0;0;0;0;2;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;13;6;2;0;0;0
"965";"Year5";"Jan";"1";"5";556,56;0;0;0;5;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;6;1;0;0;0
"966";"Year5";"Jan";"1";"6";807,44;0;0;0;2;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;2;1;0;0;0
"967";"Year5";"Jan";"1";"7";952,74;0;0;0;6;0;0;0;0;0;0;0;0;2;26;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;28;10;0;0;2;0
"968";"Year5";"Jan";"1";"8";876,44;0;0;0;2;0;0;0;0;0;3;1;4;3;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;15;9;4;0;0;0
"969";"Year5";"Jan";"1";"9";1223,45;0;0;0;6;0;0;0;1;0;5;0;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;12;12;3;0;0;0
"970";"Year5";"Jan";"1";"10";889,8;0;0;0;7;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;7;0;0;0;0
"971";"Year5";"Jan";"1";"11";887,94;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;3;2;0;0;0
"972";"Year5";"Jan";"1";"12";1082,49;2;0;0;1;0;0;0;1;0;0;0;1;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;7;2;0;2;0
